2.7230090179712002e-01 5.2245098783450061e-01 8.0802053451086853e-01 6.4000000000000000e+01
1.9662212359266615e-01 5.4843481273288386e-01 8.1274780633143318e-01 4.5000000000000000e+01
2.1472334796184595e-01 5.2178969708674261e-01 8.2560850035242583e-01 5.6000000000000000e+01
1.7620449501628199e-01 5.2582723474991822e-01 8.3214042993434190e-01 5.2000000000000000e+01
1.9589394667041166e-01 5.3213673252738969e-01 8.2368444173297528e-01 5.4000000000000000e+01
2.5443126136105404e-01 5.4949777849525383e-01 7.9581211643892680e-01 6.1000000000000000e+01
2.1619435759762551e-01 5.5437673060662773e-01 8.0369548978755412e-01 5.9000000000000000e+01
2.3427846283737694e-01 5.2768875887069777e-01 8.1649138122337728e-01 5.5000000000000000e+01
2.3502117355838489e-01 5.4397739472474049e-01 8.0551452004772917e-01 5.6000000000000000e+01
8.0771665685711438e-02 6.0481085126844714e-01 7.9226243897479576e-01 4.5000000000000000e+01
9.9751708912562562e-02 5.8027577706355116e-01 8.0828807928999880e-01 4.8000000000000000e+01
6.0534052331107591e-02 5.8194158587280309e-01 8.1097448735470201e-01 4.7000000000000000e+01
8.0370483672297904e-02 5.8914171079647015e-01 8.0402277949949230e-01 4.2000000000000000e+01
1.1861027836584476e-01 5.5500818108630579e-01 8.2334532293154317e-01 6.0000000000000000e+01
1.3730160991366278e-01 5.2907807197295498e-01 8.3739158204062281e-01 5.4000000000000000e+01
9.8298367384833649e-02 5.3151140415462106e-01 8.4132815133160699e-01 5.6000000000000000e+01
1.1809657493323877e-01 5.3865349604845159e-01 8.3420957210033186e-01 4.2000000000000000e+01
4.0218854377614216e-02 5.5830071823278804e-01 8.2866323182177282e-01 4.1000000000000000e+01
5.9120805384821229e-02 5.3313880953828319e-01 8.4395956072240352e-01 4.5000000000000000e+01
1.9874621174006450e-02 5.3395483914942110e-01 8.4527937936643494e-01 5.5000000000000000e+01
3.9746965877463146e-02 5.4191979716044503e-01 8.3948979276053026e-01 5.1000000000000000e+01
9.9305406678841912e-02 5.6424752839618830e-01 8.1961159270909689e-01 4.1000000000000000e+01
6.0085994767400924e-02 5.6590117127801220e-01 8.2228069269501014e-01 4.2000000000000000e+01
7.8982804859747888e-02 5.4069158580973808e-01 8.3750482122256331e-01 4.0000000000000000e+01
7.9476076262372561e-02 5.5707270228214523e-01 8.2665201728055182e-01 5.2000000000000000e+01
2.1768719308256160e-01 6.0163497030489854e-01 7.6853604240403672e-01 4.8000000000000000e+01
1.7893089150720293e-01 6.0594439620835849e-01 7.7512265143532311e-01 4.2000000000000000e+01
1.9776142327544152e-01 5.8043503680590569e-01 7.8992758371397476e-01 5.2000000000000000e+01
1.9817165703927117e-01 5.9614060853664197e-01 7.7803879671895004e-01 6.2000000000000000e+01
1.3987222740518943e-01 6.0929631138652107e-01 7.8050865781968781e-01 4.4000000000000000e+01
1.0061769234142975e-01 6.1168025593138464e-01 7.8468040914221948e-01 3.1000000000000000e+01
1.1958921362475837e-01 5.8709339481707723e-01 8.0063709990655030e-01 3.7000000000000000e+01
1.2005378302286927e-01 6.0282731925072430e-01 7.8878787538024642e-01 4.3000000000000000e+01
1.7755527319711290e-01 5.5846832006141967e-01 8.1030072223074945e-01 4.0000000000000000e+01
1.3843780984029372e-01 5.6177577048923688e-01 8.1562427409797389e-01 4.5000000000000000e+01
1.5711723565014474e-01 5.3579819851910204e-01 8.2959897825717088e-01 5.3000000000000000e+01
1.5773941064249006e-01 5.5213991806905371e-01 8.1869395332129968e-01 4.3000000000000000e+01
1.5923718861768860e-01 5.9996606394988294e-01 7.8401800991407056e-01 3.1000000000000000e+01
1.7808322015379066e-01 5.7450782638145925e-01 7.9889118415846072e-01 4.8000000000000000e+01
1.3897018485663334e-01 5.7783139189316679e-01 8.0423763295665207e-01 5.0000000000000000e+01
1.5879963691685894e-01 5.8423470654693921e-01 7.9589728167715557e-01 5.5000000000000000e+01
-1.6060416683539286e-01 6.8827518292451006e-01 7.0744863712169348e-01 4.3000000000000000e+01
-1.4089100577246061e-01 6.6870551925862620e-01 7.3005660945263395e-01 4.2000000000000000e+01
-1.7997491501888765e-01 6.6527626492797987e-01 7.2458023799122517e-01 4.6000000000000000e+01
-1.6052605437453241e-01 6.7423711280774401e-01 7.2085761533025505e-01 3.8000000000000000e+01
-1.2099784303805866e-01 6.4825500335842801e-01 7.5174794485977936e-01 4.7000000000000000e+01
-1.0097121502230554e-01 6.2698199029995572e-01 7.7246255415808063e-01 4.7000000000000000e+01
-1.4022210107586874e-01 6.2458056221251079e-01 7.6826875745156575e-01 4.1000000000000000e+01
-1.2075746606238792e-01 6.3341477993464745e-01 7.6433196384197699e-01 3.9000000000000000e+01
-1.9913089593652519e-01 6.4145745719279879e-01 7.4086383154751545e-01 5.1000000000000000e+01
-1.7927544877788704e-01 6.2121127968582002e-01 7.6286096993921071e-01 4.4000000000000000e+01
-2.1802589360344696e-01 6.1688451761933771e-01 7.5625273661651993e-01 3.8000000000000000e+01
-1.9885538714897016e-01 6.2665849885528835e-01 7.5349562760129529e-01 4.3000000000000000e+01
-1.4072088971042362e-01 6.5425312818623471e-01 7.4306828451874685e-01 2.7000000000000000e+01
-1.7980940389615593e-01 6.5084257756535491e-01 7.3761271511450643e-01 4.0000000000000000e+01
-1.5993199788333234e-01 6.3051867373200843e-01 7.5951824081339547e-01 3.5000000000000000e+01
-1.6019033240684583e-01 6.4535064029901357e-01 7.4690133784124224e-01 4.6000000000000000e+01
-8.0771665685711438e-02 6.0481085126844714e-01 7.9226243897479576e-01 4.2000000000000000e+01
-6.0534052331107591e-02 5.8194158587280309e-01 8.1097448735470201e-01 4.6000000000000000e+01
-9.9751708912562562e-02 5.8027577706355116e-01 8.0828807928999880e-01 5.1000000000000000e+01
-8.0370483672297904e-02 5.8914171079647015e-01 8.0402277949949230e-01 3.8000000000000000e+01
-4.0218854377614209e-02 5.5830071823278815e-01 8.2866323182177282e-01 3.6000000000000000e+01
-1.9874621174006450e-02 5.3395483914942121e-01 8.4527937936643494e-01 4.3000000000000000e+01
-5.9120805384821236e-02 5.3313880953828297e-01 8.4395956072240363e-01 5.6000000000000000e+01
-3.9746965877463146e-02 5.4191979716044503e-01 8.3948979276053026e-01 4.6000000000000000e+01
-1.1861027836584476e-01 5.5500818108630579e-01 8.2334532293154317e-01 2.6000000000000000e+01
-9.8298367384833649e-02 5.3151140415462106e-01 8.4132815133160699e-01 3.4000000000000000e+01
-1.3730160991366278e-01 5.2907807197295487e-01 8.3739158204062292e-01 3.3000000000000000e+01
-1.1809657493323877e-01 5.3865349604845159e-01 8.3420957210033186e-01 3.6000000000000000e+01
-6.0085994767400924e-02 5.6590117127801220e-01 8.2228069269501014e-01 5.3000000000000000e+01
-9.9305406678841912e-02 5.6424752839618830e-01 8.1961159270909689e-01 4.2000000000000000e+01
-7.8982804859747888e-02 5.4069158580973808e-01 8.3750482122256331e-01 3.8000000000000000e+01
-7.9476076262372561e-02 5.5707270228214523e-01 8.2665201728055182e-01 3.4000000000000000e+01
-2.3670584002964867e-01 5.9146854727322606e-01 7.7080172734780372e-01 3.8000000000000000e+01
-2.1680522047781595e-01 5.7033612420421009e-01 7.9228290515527688e-01 3.8000000000000000e+01
-2.5503370831170441e-01 5.6543731583137058e-01 7.8437137217659558e-01 5.1000000000000000e+01
-2.3623462335521794e-01 5.7587666259360504e-01 7.8266165883366845e-01 3.6000000000000000e+01
-1.9662212359266618e-01 5.4843481273288386e-01 8.1274780633143318e-01 4.1000000000000000e+01
-1.7620449501628205e-01 5.2582723474991822e-01 8.3214042993434190e-01 5.3000000000000000e+01
-2.1472334796184595e-01 5.2178969708674261e-01 8.2560850035242583e-01 3.3000000000000000e+01
-1.9589394667041166e-01 5.3213673252738969e-01 8.2368444173297528e-01 3.2000000000000000e+01
-2.7305644109692445e-01 5.3870372831425006e-01 7.9701848979544299e-01 2.6000000000000000e+01
-2.5293285528571768e-01 5.1695608902828194e-01 8.1779054331387158e-01 5.2000000000000000e+01
-2.9072998805851347e-01 5.1134121092133888e-01 8.0870652282332645e-01 4.2000000000000000e+01
-2.7230090179712002e-01 5.2245098783450061e-01 8.0802053451086853e-01 3.7000000000000000e+01
-2.1619435759762551e-01 5.5437673060662773e-01 8.0369548978755412e-01 4.5000000000000000e+01
-2.5443126136105404e-01 5.4949777849525383e-01 7.9581211643892680e-01 3.2000000000000000e+01
-2.3427846283737694e-01 5.2768875887069777e-01 8.1649138122337728e-01 2.7000000000000000e+01
-2.3502117355838489e-01 5.4397739472474049e-01 8.0551452004772917e-01 5.3000000000000000e+01
-1.0061769234142975e-01 6.1168025593138464e-01 7.8468040914221948e-01 4.5000000000000000e+01
-1.3987222740518943e-01 6.0929631138652107e-01 7.8050865781968781e-01 3.9000000000000000e+01
-1.1958921362475837e-01 5.8709339481707723e-01 8.0063709990655030e-01 4.8000000000000000e+01
-1.2005378302286926e-01 6.0282731925072419e-01 7.8878787538024642e-01 4.0000000000000000e+01
-1.7893089150720293e-01 6.0594439620835849e-01 7.7512265143532311e-01 5.1000000000000000e+01
-2.1768719308256160e-01 6.0163497030489854e-01 7.6853604240403672e-01 3.8000000000000000e+01
-1.9776142327544152e-01 5.8043503680590569e-01 7.8992758371397476e-01 3.4000000000000000e+01
-1.9817165703927117e-01 5.9614060853664197e-01 7.7803879671895004e-01 4.8000000000000000e+01
-1.3843780984029372e-01 5.6177577048923688e-01 8.1562427409797389e-01 4.0000000000000000e+01
-1.7755527319711290e-01 5.5846832006141967e-01 8.1030072223074945e-01 4.3000000000000000e+01
-1.5711723565014474e-01 5.3579819851910204e-01 8.2959897825717088e-01 4.5000000000000000e+01
-1.5773941064249006e-01 5.5213991806905371e-01 8.1869395332129968e-01 4.5000000000000000e+01
-1.5923718861768860e-01 5.9996606394988294e-01 7.8401800991407056e-01 4.9000000000000000e+01
-1.3897018485663334e-01 5.7783139189316679e-01 8.0423763295665207e-01 3.7000000000000000e+01
-1.7808322015379066e-01 5.7450782638145925e-01 7.9889118415846072e-01 5.0000000000000000e+01
-1.5879963691685894e-01 5.8423470654693921e-01 7.9589728167715557e-01 4.7000000000000000e+01
1.4080480968570797e-01 6.9716692504984878e-01 7.0294543471446636e-01 4.5000000000000000e+01
1.0076282359682308e-01 7.0063314343137995e-01 7.0637104393247818e-01 4.0000000000000000e+01
1.2107479230320896e-01 6.7751864033363773e-01 7.2547183726812836e-01 5.1000000000000000e+01
1.2090913323862701e-01 6.9193546753209800e-01 7.1176280478163567e-01 3.8000000000000000e+01
6.0532977606217800e-02 7.0294874929327122e-01 7.0865987221596705e-01 5.7000000000000000e+01
2.0228440832118114e-02 7.0410755589662610e-01 7.0980515630050278e-01 5.0000000000000000e+01
4.0573836669123529e-02 6.8216791753374539e-01 7.3006896665015186e-01 5.0000000000000000e+01
4.0454552272288814e-02 6.9657172384379551e-01 7.1634577038029046e-01 4.4000000000000000e+01
1.0116558822525284e-01 6.5699060829298017e-01 7.4708022619653003e-01 3.7000000000000000e+01
6.0890018404041069e-02 6.5932436928000548e-01 7.4938893889106639e-01 5.4000000000000000e+01
8.1126752385253562e-02 6.3564347945441813e-01 7.6770815879115328e-01 5.1000000000000000e+01
8.1079777257207372e-02 6.5080575582795264e-01 7.5490260159912603e-01 4.2000000000000000e+01
8.0747659137352892e-02 6.9483131453935365e-01 7.1462525835528068e-01 4.3000000000000000e+01
1.0107124614289963e-01 6.7179557113561128e-01 7.3380877196017447e-01 3.9000000000000000e+01
6.0794986587540574e-02 6.7412420012987051e-01 7.3611176624550911e-01 4.9000000000000000e+01
8.0890351234028893e-02 6.8041012615771990e-01 7.2835349336655975e-01 5.0000000000000000e+01
-2.0228440832118114e-02 7.0410755589662610e-01 7.0980515630050278e-01 5.5000000000000000e+01
-6.0532977606217800e-02 7.0294874929327122e-01 7.0865987221596705e-01 4.9000000000000000e+01
-4.0573836669123529e-02 6.8216791753374539e-01 7.3006896665015186e-01 5.2000000000000000e+01
-4.0454552272288814e-02 6.9657172384379562e-01 7.1634577038029035e-01 5.2000000000000000e+01
-1.0076282359682308e-01 7.0063314343137995e-01 7.0637104393247818e-01 4.0000000000000000e+01
-1.4080480968570797e-01 6.9716692504984878e-01 7.0294543471446636e-01 5.1000000000000000e+01
-1.2107479230320896e-01 6.7751864033363773e-01 7.2547183726812836e-01 3.8000000000000000e+01
-1.2090913323862700e-01 6.9193546753209800e-01 7.1176280478163567e-01 3.9000000000000000e+01
-6.0890018404041069e-02 6.5932436928000548e-01 7.4938893889106639e-01 3.3000000000000000e+01
-1.0116558822525284e-01 6.5699060829298017e-01 7.4708022619653003e-01 3.9000000000000000e+01
-8.1126752385253562e-02 6.3564347945441813e-01 7.6770815879115328e-01 5.1000000000000000e+01
-8.1079777257207386e-02 6.5080575582795264e-01 7.5490260159912614e-01 4.6000000000000000e+01
-8.0747659137352892e-02 6.9483131453935365e-01 7.1462525835528068e-01 5.0000000000000000e+01
-6.0794986587540581e-02 6.7412420012987051e-01 7.3611176624550911e-01 4.5000000000000000e+01
-1.0107124614289963e-01 6.7179557113561128e-01 7.3380877196017447e-01 5.6000000000000000e+01
-8.0890351234028893e-02 6.8041012615771990e-01 7.2835349336655975e-01 5.1000000000000000e+01
6.0912232713135242e-02 6.1339375019339681e-01 7.8742479458649350e-01 5.6000000000000000e+01
2.0323134303098064e-02 6.1442076901854847e-01 7.8871673547018994e-01 4.3000000000000000e+01
4.0667355247750309e-02 5.9045503025989832e-01 8.0604529863893859e-01 4.3000000000000000e+01
4.0643766796662116e-02 6.0623236179903628e-01 7.9424832875376006e-01 4.1000000000000000e+01
-2.0323134303098064e-02 6.1442076901854847e-01 7.8871673547018994e-01 4.1000000000000000e+01
-6.0912232713135242e-02 6.1339375019339681e-01 7.8742479458649350e-01 3.6000000000000000e+01
-4.0667355247750309e-02 5.9045503025989832e-01 8.0604529863893859e-01 3.5000000000000000e+01
-4.0643766796662116e-02 6.0623236179903628e-01 7.9424832875376006e-01 4.6000000000000000e+01
2.0346709702929754e-02 5.6674574896476682e-01 8.2364146777261671e-01 5.7000000000000000e+01
-2.0346709702929754e-02 5.6674574896476682e-01 8.2364146777261671e-01 4.0000000000000000e+01
0.0000000000000000e+00 5.4233571787946333e-01 8.4016187077977245e-01 5.9000000000000000e+01
0.0000000000000000e+00 5.5874046483710116e-01 8.2934256670788342e-01 3.9000000000000000e+01
0.0000000000000000e+00 6.0674663068726720e-01 7.9489529256981317e-01 3.8000000000000000e+01
2.0346742295281342e-02 5.8285420343016392e-01 8.1232197287883234e-01 5.4000000000000000e+01
-2.0346742295281339e-02 5.8285420343016392e-01 8.1232197287883234e-01 4.1000000000000000e+01
0.0000000000000000e+00 5.9095701123028677e-01 8.0670304999904807e-01 4.3000000000000000e+01
0.0000000000000000e+00 6.9715401263982701e-01 7.1692139224617080e-01 4.2000000000000000e+01
2.0347784193721994e-02 6.7529341907606966e-01 7.3726844895937160e-01 3.3000000000000000e+01
-2.0347784193721994e-02 6.7529341907606955e-01 7.3726844895937171e-01 4.5000000000000000e+01
0.0000000000000000e+00 6.8274190419004510e-01 7.3065962818740116e-01 5.2000000000000000e+01
4.0669032580761412e-02 6.5252597632358722e-01 7.5667422317130273e-01 4.4000000000000000e+01
6.0912939868670996e-02 6.2891889108178789e-01 7.7508105524326276e-01 5.2000000000000000e+01
2.0323580461881718e-02 6.2994597778214712e-01 7.7637298842328617e-01 4.7000000000000000e+01
4.0644815449000692e-02 6.3728111378675190e-01 7.6955882230524364e-01 4.2000000000000000e+01
-4.0669032580761405e-02 6.5252597632358722e-01 7.5667422317130262e-01 4.5000000000000000e+01
-2.0323580461881714e-02 6.2994597778214700e-01 7.7637298842328628e-01 3.9000000000000000e+01
-6.0912939868670989e-02 6.2891889108178789e-01 7.7508105524326287e-01 4.8000000000000000e+01
-4.0644815449000692e-02 6.3728111378675190e-01 7.6955882230524364e-01 4.0000000000000000e+01
2.0347817656480686e-02 6.6044958836918510e-01 7.5059463596510767e-01 4.4000000000000000e+01
-2.0347817656480686e-02 6.6044958836918510e-01 7.5059463596510767e-01 4.2000000000000000e+01
0.0000000000000000e+00 6.3779547232110112e-01 7.7020577476847296e-01 5.2000000000000000e+01
0.0000000000000000e+00 6.5305379923937734e-01 7.5731151800234431e-01 5.8000000000000000e+01
3.0914466457460504e-01 4.8154563842646825e-01 8.2008741880210556e-01 4.1000000000000000e+01
3.2605643350998759e-01 4.5294793918642745e-01 8.2977428651020246e-01 4.0000000000000000e+01
2.9198151328923938e-01 4.5377403316351334e-01 8.4192394117511848e-01 3.9000000000000000e+01
3.0913010181686285e-01 4.6286009042408854e-01 8.3078223190153777e-01 5.1000000000000000e+01
3.4258116801342076e-01 4.2378255040528207e-01 8.3847867790096786e-01 5.4000000000000000e+01
3.5867019335309014e-01 3.9412607817999668e-01 8.4617984311759176e-01 4.0000000000000000e+01
3.2498534518031946e-01 3.9529700552835739e-01 8.5914189912862615e-01 5.5000000000000000e+01
3.4215556495447225e-01 4.0449297896561898e-01 8.4812440086240026e-01 4.0000000000000000e+01
2.7437134910453942e-01 4.2527720387687212e-01 8.6247299241960285e-01 4.7000000000000000e+01
2.9085126130670658e-01 3.9596886518097202e-01 8.7098461616930467e-01 4.9000000000000000e+01
2.5635988196982273e-01 3.9613309427768939e-01 8.8167918345302998e-01 4.0000000000000000e+01
2.7392214278328930e-01 4.0588445913591126e-01 8.7190851901157618e-01 3.7000000000000000e+01
3.2584920354534513e-01 4.3394112063449614e-01 8.3995083211539345e-01 4.7000000000000000e+01
2.9173869252700940e-01 4.3471615423149684e-01 8.5200375617294577e-01 3.8000000000000000e+01
3.0824181049874533e-01 4.0544082323476077e-01 8.6058394425830120e-01 4.3000000000000000e+01
3.0867986775678874e-01 4.2479512394478841e-01 8.5103809662927732e-01 3.6000000000000000e+01
3.7438805746549347e-01 3.6388522193606576e-01 8.5288986843774528e-01 4.3000000000000000e+01
3.8957591753985660e-01 3.3331093925040078e-01 8.5856532788658224e-01 5.1000000000000000e+01
3.5647120269560839e-01 3.3450252718478440e-01 8.7237396852252480e-01 5.0000000000000000e+01
3.7356211470188982e-01 3.4397707561139651e-01 8.6147032329226736e-01 4.3000000000000000e+01
4.0429965446293664e-01 3.0231121199004418e-01 8.6322055148511179e-01 4.0000000000000000e+01
4.1851475169215202e-01 2.7096709056790980e-01 8.6684614462153464e-01 5.1000000000000000e+01
3.8583973302216484e-01 2.7237015306757728e-01 8.8144324839397858e-01 4.3000000000000000e+01
4.0297505602538219e-01 2.8194638759818985e-01 8.7069933888895956e-01 4.5000000000000000e+01
3.3799923742425630e-01 3.0457043340319745e-01 8.9050174991249154e-01 3.9000000000000000e+01
3.5264534547647353e-01 2.7344147100404875e-01 8.9491397477574375e-01 4.2000000000000000e+01
3.1902063607772030e-01 2.7417061580505780e-01 9.0722450759756379e-01 5.1000000000000000e+01
3.3663048831544257e-01 2.8412489267504276e-01 8.9774882884852714e-01 4.5000000000000000e+01
3.8851254362381582e-01 3.1315380392718284e-01 8.6659834902501864e-01 5.2000000000000000e+01
3.5536227731251069e-01 3.1430583918470850e-01 8.8030079593151711e-01 4.2000000000000000e+01
3.7004161628351512e-01 2.8320439826615151e-01 8.8479628786573861e-01 4.1000000000000000e+01
3.7138959502175095e-01 3.0362305498918235e-01 8.7742966053616855e-01 5.2000000000000000e+01
2.3791572673700778e-01 3.6628101120472994e-01 8.9957452598550280e-01 3.4000000000000000e+01
2.5388849267389602e-01 3.3612343239848658e-01 9.0695185731131123e-01 3.3000000000000000e+01
