0.0 0.8406920501346682 0.5415135056860249
0.02032883023835639 0.8250259535674427 0.564729063003908
-0.02032883023835639 0.8250259535674427 0.564729063003908
0.0 0.8304345148943435 0.5571162504111654
0.0406333459199735 0.808353616611549 0.5872932501828849
0.060867906100298456 0.7907222408697314 0.609141556455407
0.02030756282047265 0.7920183145058223 0.6101594811028088
0.04061206674738001 0.7972104297046831 0.6023339528904051
-0.0406333459199735 0.808353616611549 0.5872932501828849
-0.02030756282047265 0.7920183145058223 0.6101594811028088
-0.06086790610029845 0.7907222408697314 0.609141556455407
-0.04061206674738001 0.7972104297046831 0.6023339528904051
0.020328859593877847 0.8143152833524413 0.580066683034154
-0.020328859593877847 0.8143152833524413 0.580066683034154
0.0 0.7978593781765835 0.6028436054696737
0.0 0.8090126986495082 0.5877911648058689
0.08107267000938495 0.7720629146916028 0.6303539306893043
0.10111572413557662 0.7525481092751037 0.6507280181143305
0.06084785875077583 0.7548818068624421 0.653032155221732
0.08103028646793359 0.7600016114274194 0.6448500936672416
0.12103780289064106 0.7321112107771094 0.6703454522303268
0.14079336683609225 0.710809284602015 0.6891497578745343
0.10075228626111774 0.7142752757856718 0.6925747665158327
0.1208883115291257 0.7192267408662432 0.6841775437403357
0.04054896425871119 0.7367600528487006 0.6749373348866734
0.06052569763670569 0.7165908777003008 0.6948626870988991
0.020222118244140077 0.7177495685189055 0.696007631297707
0.040441336710347615 0.7238626906593382 0.688757797310857
0.10103060033069826 0.7400624441906952 0.6649063065540234
0.06076211278620224 0.7423909404092175 0.6672058582237378
0.08073061138934726 0.7221223636433088 0.6870384707648495
0.08085936967086929 0.7350246421781774 0.6732017065688946
-0.08107267000938495 0.7720629146916027 0.6303539306893045
-0.060847858750775835 0.7548818068624421 0.6530321552217319
-0.10111572413557662 0.7525481092751037 0.6507280181143305
-0.08103028646793359 0.7600016114274194 0.6448500936672416
-0.0405489642587112 0.7367600528487005 0.6749373348866736
-0.02022211824414008 0.7177495685189055 0.6960076312977072
-0.0605256976367057 0.7165908777003009 0.694862687098899
-0.040441336710347615 0.7238626906593382 0.688757797310857
-0.12103780289064105 0.7321112107771094 0.6703454522303268
-0.10075228626111774 0.7142752757856718 0.6925747665158327
-0.14079336683609225 0.710809284602015 0.6891497578745344
-0.1208883115291257 0.7192267408662432 0.6841775437403357
-0.06076211278620224 0.7423909404092175 0.6672058582237378
-0.10103060033069826 0.7400624441906952 0.6649063065540234
-0.08073061138934726 0.7221223636433088 0.6870384707648495
-0.0808593696708693 0.7350246421781774 0.6732017065688946
0.06086854369187067 0.7790804157475765 0.6239621191926752
0.020307965054390833 0.7803764843931801 0.6249801030124803
